date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,OT
2018-10-01 07:10:00,174.72601,133.88435,253.72589,183.91837,158.84096,160.69104,187.31143,129.79712,350.83215,194.36307,253.54199,293.36697,307.1772,182.70728,471.3949,543.3074,166.31822,113.20909,282.76056,322.3594,165.71092,249.94113,798.0385,362.46124,103.64453,182.7255,304.02783,104.20357,500.90192,379.7489,58.222748,298.53973,130.50797,309.08728,138.18634,122.54016,67.6248,149.5668,297.22092,432.59253,312.52606,344.31738,194.0923,111.781006,89.06915,74.142334,428.52252,233.27974,171.02574,368.04358,277.12402,256.7381,83.671555,296.99435,330.44693,117.06398,262.0738,426.0205,338.36722,469.0022,131.72316,80.8934,93.78964,148.74335,104.057816,277.65326,93.76247,735.08234,87.88591,109.776184,181.01428,102.93225,77.636795,215.26712,835.3611,164.89587,132.22778,106.266754,152.69418,158.65097,479.99036,152.23712,468.0739,104.15056,191.14694,108.163284,280.7678,350.65292,229.08685,187.32176,289.3371,377.4753,383.59955,131.50517,197.30606,161.11577,209.90222,252.43408,126.77086,97.26836,91.715,148.74834,83.49829,97.56468,287.429,260.11694,268.2704,286.85046,62.07489,82.413315,206.03532,185.77802,137.46729,257.005,136.4043,413.47693,272.09897,154.63078,343.9673,247.96844,301.4667,80.4839,350.03183,140.20058,452.41687,65.35297,775.3701,176.59462
2018-10-01 07:15:00,175.75789,133.209,254.88072,247.06815,235.39438,170.25513,201.91336,140.28767,351.97293,184.19409,277.48117,303.59293,307.1026,197.68152,472.01892,542.3626,163.02478,108.50537,313.03738,324.71365,165.59169,235.24666,798.0685,361.51624,103.517166,178.0009,284.53073,104.07594,501.48938,381.96158,71.76164,334.85623,121.04297,297.7028,125.76094,135.88676,83.43021,146.44243,313.79068,432.61536,311.31348,362.76703,213.60956,109.56256,88.82684,75.8141,430.657,252.48651,171.61806,368.79376,257.73727,235.69409,99.75131,308.9019,330.37674,125.92023,243.35452,426.22305,335.01587,466.83255,150.97372,109.19583,92.7831,151.6678,90.25871,279.70773,87.6037,734.4602,86.7074,114.11833,187.01454,104.98094,79.12097,240.98468,796.83606,170.6125,131.7394,106.151,152.0419,168.85558,479.6902,151.17715,466.09174,108.40213,191.02571,93.546616,262.9933,348.07684,215.13986,189.44449,292.1434,375.39587,390.97244,108.23103,198.9834,158.86452,212.87744,252.2349,129.34038,97.58841,91.77855,153.5413,83.299515,73.82634,271.44354,257.6614,267.9665,287.31033,51.830322,79.19351,205.85852,186.36435,118.11894,269.00476,130.5443,416.7625,271.94077,149.20995,357.08264,250.368,300.44125,135.97093,311.17715,141.96625,452.64282,63.77304,773.24646,175.91116
2018-10-01 07:20:00,172.92366,130.4663,249.36534,181.45647,181.66704,163.22697,194.70883,128.31891,351.50272,189.72018,254.46587,308.59027,309.4443,188.49083,472.51105,491.99677,166.41696,112.59874,196.85226,325.38742,168.23842,245.47995,798.2069,366.44272,102.999344,170.62668,296.164,103.55702,516.76984,381.852,54.457245,270.24545,129.23315,300.70142,144.19147,146.49823,67.43538,149.66045,295.07538,432.2743,291.65356,343.29663,211.70847,106.433105,93.44217,74.26373,451.2079,228.3618,170.3205,365.00806,267.98907,256.20233,82.81157,302.8178,327.5101,123.09033,253.25336,418.27127,336.5711,467.49945,130.6936,81.48544,92.47107,149.98448,118.79927,280.05215,89.22586,733.9227,86.69646,114.13045,189.2731,104.78229,77.01018,216.0019,823.7313,172.76433,131.74507,106.41797,147.98521,183.19914,498.91675,151.44191,469.1104,108.41402,190.64354,91.240845,268.89713,339.3556,224.85257,182.8263,288.15222,376.3273,389.9264,111.56259,199.26459,154.8835,208.14734,251.42485,134.85722,92.55495,90.828384,149.04567,83.42461,100.758316,232.40445,265.28268,266.7956,282.2835,55.54599,80.78664,205.13962,183.52809,117.58539,255.29918,136.61093,420.2299,275.45203,147.95847,350.7746,245.13889,301.0157,88.266205,333.6589,138.1184,446.3112,60.979218,776.8813,176.20102
2018-10-01 07:25:00,175.42564,133.80264,251.00912,187.10965,361.55618,171.0095,193.49892,147.18869,351.41797,178.95639,275.75534,323.5728,308.33105,198.51622,514.12756,543.9011,163.62695,112.82156,256.8338,307.23462,167.60956,232.03423,798.041,361.9605,102.92554,172.19334,312.55524,103.48305,501.46204,382.10028,132.74876,305.18015,130.70908,299.2295,138.13062,121.479324,67.5997,147.01367,296.0129,430.4626,315.23065,343.23425,212.15762,107.46773,89.54538,74.04074,429.9143,253.53627,171.91086,365.25272,320.72427,252.59178,82.75911,308.143,334.12204,116.04724,304.17297,425.70248,347.25388,468.55865,130.63083,80.350845,92.488754,154.79018,89.19589,282.3881,88.42961,733.39526,86.74754,114.70654,183.01355,104.74419,78.3168,215.74947,896.1103,166.80063,131.75674,100.29227,149.39801,152.63202,478.93774,151.60934,467.7439,108.9781,190.41292,93.08049,265.90762,312.97867,212.09082,184.45645,290.6228,374.12448,391.47916,109.93173,201.17166,153.95035,208.49925,251.30939,129.33987,96.302734,91.95091,149.99931,83.57193,98.602325,244.89908,265.97046,266.07825,288.51675,56.719604,79.34238,205.03716,185.72131,111.15233,256.51962,135.72401,415.12457,274.61774,147.86241,351.32742,246.90665,301.4961,78.89162,332.88684,139.41922,446.87952,60.32434,776.4972,175.31671
2018-10-01 07:30:00,175.18253,133.59491,257.219,181.2297,354.72775,170.3031,194.25056,142.0141,351.1383,190.51361,255.62845,323.6049,329.79837,186.46858,470.5287,518.25366,169.3893,112.96373,281.55664,323.7311,171.1501,260.18686,797.0602,342.55603,103.09076,181.402,298.62814,103.64862,505.2928,376.27844,186.50136,248.59726,122.36821,302.51733,139.47832,124.120636,67.052216,152.48024,297.1287,426.9679,312.63934,339.88016,211.65828,109.744354,88.4077,73.92355,428.1792,252.55835,171.25098,367.41226,317.14102,255.36923,79.9552,311.17917,332.42578,123.9021,300.71304,426.58832,355.48715,489.71002,127.27399,81.175766,92.36726,153.58517,115.73305,278.3693,90.20822,732.70184,86.82199,113.85274,184.74135,105.239334,78.24814,215.92874,859.84125,168.44675,132.25334,107.03496,150.51347,168.8471,479.4378,152.22696,469.53217,108.14212,191.80154,92.109436,277.3568,345.97818,238.81133,182.3768,290.49298,369.74124,390.419,119.87294,197.89066,153.82181,210.62096,251.56781,124.86124,96.682816,91.47815,150.61873,84.013565,100.94339,242.13098,267.39337,260.55475,284.5483,63.62909,81.84067,205.26645,185.15652,114.70285,236.30496,135.07802,420.93042,279.31473,147.57687,352.25302,257.2937,301.5234,82.577774,335.96545,147.0625,449.8193,60.23413,771.7356,175.52315
2018-10-01 07:35:00,164.76117,132.41101,275.6356,189.52995,172.28008,170.81122,189.54903,142.51886,352.744,220.27875,275.56992,305.71198,306.46927,194.34564,534.7577,547.46643,166.99716,113.42508,283.70023,323.77185,165.38373,236.77557,798.80597,345.614,106.43881,177.45595,292.56232,107.00377,502.847,380.23395,180.00594,280.79697,134.60533,314.6634,131.97678,124.04155,68.17238,150.21086,297.64026,430.8529,312.79785,358.19754,211.05432,108.44911,88.58629,75.624725,431.3428,252.28862,172.72604,377.4078,331.02292,252.874,95.67256,304.31366,330.24963,126.021515,319.4464,427.6665,336.74576,468.1452,146.0907,101.5482,94.38168,150.05608,114.95734,277.45932,96.77902,733.2512,87.11476,114.8419,187.64897,104.66629,88.39836,214.90213,891.53796,171.21692,130.93468,106.536896,147.78842,153.95984,479.81946,151.18344,469.6322,109.11064,190.23268,107.912125,244.73033,329.09015,216.59097,186.66687,309.68533,376.95895,390.84564,129.22829,197.14772,160.86333,206.55035,256.80533,129.42682,97.3324,91.52998,161.51956,84.85458,92.40433,230.40778,262.6875,263.68387,283.5022,55.63629,93.52789,209.91478,185.5384,115.21396,257.89444,136.66362,418.04324,271.66492,148.69118,352.58273,240.7067,300.2064,76.548416,295.25983,134.85698,448.30923,65.17581,773.42163,177.58806
2018-10-01 07:40:00,173.43698,129.85501,252.44794,182.07027,176.54309,170.68047,191.69978,147.58487,352.54697,192.73451,268.30478,309.6731,307.41382,189.53267,470.4425,486.86252,167.79523,113.24298,282.86526,320.66846,164.9718,253.1572,799.547,359.5622,103.05783,176.60754,290.35797,103.61566,504.98328,379.8418,59.70163,254.3305,132.13829,303.36053,117.1145,123.04025,67.487335,150.96799,295.71426,431.84473,312.6322,343.6465,211.2255,106.47461,88.50171,73.79851,428.91898,252.23415,171.11884,371.66345,340.83636,247.75269,83.10599,296.03812,326.2759,113.98485,330.7207,419.67706,336.28568,486.3333,131.0461,80.48181,90.30859,152.78767,94.54083,277.98788,90.66438,733.0929,85.666,114.23509,185.8758,104.58713,82.166595,214.84558,849.71893,169.52762,131.75926,106.15198,151.44563,165.70177,482.58612,150.92245,469.47235,108.516495,191.17542,108.37163,251.71552,334.88278,232.13933,183.3099,297.9021,376.60074,390.3792,113.756226,197.57924,157.71552,207.16522,251.51633,137.01239,95.88461,91.20766,150.71928,83.000656,97.0022,235.74016,269.61954,263.8927,282.44196,73.64232,81.322464,205.22083,184.75955,129.42537,267.2071,136.26683,411.05093,271.1184,147.3925,350.67444,249.9175,301.77826,89.50314,339.63495,141.63472,445.59183,62.966736,776.50793,175.21632
2018-10-01 07:45:00,175.55252,134.26268,256.85406,186.2053,342.1689,170.20102,192.31339,145.484,351.55603,219.76982,271.54037,295.8545,305.93707,190.19603,471.18036,544.7627,167.5451,112.58446,244.38425,324.37265,169.82613,258.2561,796.1703,362.91617,102.97179,171.32118,297.14417,103.529434,517.6514,379.61462,60.12863,301.56787,132.6608,300.38623,119.05812,121.6776,68.32475,150.73071,297.70422,394.4417,314.33487,340.33237,210.82655,108.069275,88.52518,88.2751,429.38263,230.33069,171.03606,414.26657,296.1483,252.1896,80.331314,307.49646,331.27646,123.53125,280.44305,427.39716,337.77884,467.58942,127.72429,81.46045,85.50101,152.79247,112.22525,279.55023,89.05536,732.69604,86.75217,113.84369,185.58414,104.85826,80.10663,214.62798,828.7116,169.2497,131.62888,106.47084,151.14066,165.40656,481.52594,151.77298,468.82184,108.13321,191.53691,104.24634,273.4734,377.9839,236.97882,230.05688,294.00708,375.09222,396.7951,128.42953,198.85483,158.9913,203.98038,251.38177,126.325836,97.7359,91.47757,150.31964,84.0746,98.08133,243.24089,264.96893,266.66687,284.69983,54.59445,81.63008,205.10138,185.01857,118.34578,301.1449,126.329346,421.94318,277.5583,146.58055,350.40128,243.5217,302.05435,87.441925,330.68845,136.9284,444.75787,63.86203,773.5692,175.05586
2018-10-01 07:50:00,176.0036,133.6914,251.50821,187.66791,182.34148,171.02603,188.9214,142.45316,351.54407,171.81378,258.46375,298.00018,309.1184,181.665,470.19177,543.89966,168.62845,112.92923,250.29477,324.74963,163.58713,255.2724,806.779,324.82327,102.8793,174.48116,298.65976,103.43675,504.26263,371.4819,154.77226,216.30266,133.94301,298.88843,140.68517,124.51297,67.37935,151.75842,297.2796,429.91934,316.3488,347.89658,211.50854,113.97319,88.939285,74.142944,457.99524,253.82162,146.1589,366.27887,313.47443,244.86392,86.7112,310.5703,332.5865,123.445435,297.17267,425.4975,336.749,468.55548,135.3622,79.998795,85.2879,150.15837,108.43817,282.12247,88.24509,740.0348,116.042206,111.83339,197.27884,105.11183,77.7368,214.8909,833.0058,180.39166,132.67488,105.375626,152.17332,158.84807,480.91193,150.21208,469.17657,106.164856,191.15285,95.762436,271.67764,359.55838,234.14685,182.7383,289.52615,376.84488,390.15323,112.60593,200.95483,151.55219,207.65555,251.23701,128.4755,96.548416,91.59575,149.80281,83.09154,99.0596,229.2712,265.14053,262.63104,284.31982,68.23732,105.346924,204.97292,184.64507,110.718216,255.49884,137.01477,415.06958,269.28146,149.04048,352.8191,260.05157,301.18475,127.376205,328.67648,149.09189,448.65497,58.641357,771.3185,175.28944
2018-10-01 07:55:00,175.76653,133.53574,259.70544,181.59914,213.6654,185.72148,196.52283,128.46379,351.1919,220.64433,274.38104,318.8146,308.7113,192.68898,471.9826,541.6478,170.96501,112.27275,284.01587,326.46954,167.48326,250.20148,801.32983,364.2884,105.10141,183.58522,299.35934,105.66354,501.39673,381.56442,210.44373,247.7497,133.4384,312.75742,141.57243,121.041916,66.22528,153.97507,297.2666,429.7469,312.5773,345.95862,194.98053,108.35188,87.994354,88.61339,428.39783,252.1434,171.58998,373.44614,282.60788,241.05031,85.0607,315.96472,331.62274,119.62204,267.36884,426.51645,336.8992,468.39444,133.38626,80.9942,91.88426,151.1347,112.35861,278.53644,95.747925,733.7206,84.80609,111.55838,196.59407,104.35213,78.79166,215.33066,842.7054,179.73929,142.75717,106.50363,147.2702,177.38696,480.47354,166.4271,467.96313,105.895615,191.15108,94.20969,268.95422,336.60156,229.33391,187.96367,291.5207,376.5088,389.95102,117.79787,198.0271,160.4479,210.46869,254.7132,126.444244,97.214325,90.99776,151.6503,83.195694,99.010605,249.91718,264.94373,266.4692,287.15845,57.19821,81.1384,208.05801,184.2421,119.52371,253.84973,135.79663,418.8727,274.4502,146.5446,353.85547,255.27249,300.88422,76.49861,330.88684,145.5752,447.82498,64.88428,778.82117,175.3828
2018-10-01 08:00:00,165.31021,134.04095,240.43823,188.9118,158.79033,190.07687,192.4839,94.90321,348.3993,179.78238,268.0606,293.23892,310.60156,160.47777,480.75854,496.1906,167.36958,107.585556,283.17322,355.91364,170.54558,250.42923,749.65784,327.41034,99.17169,168.6243,303.80954,99.72127,457.1183,373.34766,56.416992,229.79932,129.27481,297.55072,136.70132,129.76009,59.0401,150.5642,290.30615,418.26538,286.3238,343.01636,179.52344,108.94945,93.02559,86.69878,420.11392,240.70865,164.64607,388.83945,334.9356,245.00958,82.57599,303.67468,333.9498,120.727554,324.81995,423.00775,404.1786,455.75336,130.41159,75.7737,89.17642,167.92676,102.041306,281.5719,95.53076,598.15466,84.30824,111.53467,184.92126,106.84552,76.36211,241.2486,910.0588,168.61818,135.57097,97.282684,151.68022,164.26442,459.594,164.12685,508.94397,105.872345,178.34924,95.84325,222.53114,325.56076,229.55005,198.30952,286.92685,463.67474,372.50055,108.30011,200.50528,154.02457,202.35446,245.43709,130.30106,95.2318,93.55922,148.82858,81.2469,97.484726,222.79321,282.52286,275.46606,286.71823,77.272736,102.25227,199.82545,194.73798,109.49739,243.97263,140.00343,423.74747,278.51276,152.24414,347.75388,252.95468,303.48364,110.333176,323.69,143.86967,416.28522,60.376465,686.5678,172.99556
2018-10-01 08:05:00,161.54955,130.22092,252.74278,186.78142,133.89603,190.68993,190.17279,123.63289,345.7201,177.35551,281.71082,323.68594,307.4868,174.79013,478.75275,496.87665,167.32591,109.88417,283.52478,356.00266,166.25826,247.193,751.0165,327.06088,100.09488,167.55916,302.60858,100.64639,455.4953,375.33456,52.873566,220.3718,128.78027,297.17944,133.57274,125.53012,58.28354,150.52278,320.20892,415.5664,287.98883,339.7559,161.00972,122.8203,96.71867,87.889725,422.25247,240.72626,164.84595,369.94647,323.6888,262.41315,79.85193,308.6326,329.37128,115.121704,307.4206,382.90857,395.72903,453.23828,127.150345,77.167694,88.122665,185.916,109.831604,282.50378,95.996796,668.28186,84.99669,110.67621,176.56908,107.56117,78.735916,241.16354,894.3196,160.66077,139.28638,97.59236,154.54927,162.78728,460.43024,165.20604,500.91748,105.031815,176.69576,94.8125,266.86948,335.92307,226.47852,200.89099,291.41534,493.72247,371.75745,99.14433,201.26614,154.40382,199.98256,246.88126,137.95741,93.84352,92.50343,153.75914,80.74039,98.22055,228.42657,276.5089,262.8467,288.77545,69.165405,100.18437,201.10718,195.86443,126.2142,249.69617,140.47922,418.27643,272.82504,153.3468,352.9397,245.03598,295.6959,79.864426,318.70062,138.0427,439.5028,60.64261,687.9807,178.10364
2018-10-01 08:10:00,165.42648,128.59814,230.15253,188.5779,135.68466,190.29512,186.2405,122.94014,346.91928,163.3734,276.8872,304.8265,325.75238,159.57474,482.57855,494.72693,169.2539,107.21422,274.6087,355.6012,170.74504,239.95996,751.3302,326.80872,99.84001,168.71887,290.2425,100.390976,456.02338,374.09814,63.24005,246.07544,139.40723,296.8447,137.82285,126.18967,59.52179,152.35178,290.10345,414.5973,286.92825,335.49554,161.09998,108.07759,93.39563,89.08548,425.00183,223.82254,164.6375,377.92273,270.19418,228.25725,76.33852,309.70502,329.2787,113.376236,255.38254,382.22714,417.65344,453.82108,122.94414,76.5954,88.35791,169.49303,111.68239,281.011,95.690414,598.5796,83.63689,111.010574,180.682,95.26964,76.79451,241.49722,915.435,164.5793,136.62135,98.252106,150.11565,164.292,458.40393,164.5427,500.20914,105.35919,177.21478,94.49855,264.29422,334.96082,219.6134,198.25346,287.74445,492.17407,372.12173,153.2846,200.04738,148.90753,197.08002,246.48259,136.1133,94.32616,95.42969,152.66377,80.22438,98.09155,224.55606,282.4433,273.08856,288.58633,63.887238,95.56267,200.75333,196.56613,119.01262,236.11674,140.78735,436.35684,278.77737,151.99777,348.4025,248.42192,295.21878,110.14426,316.90164,140.53423,415.10425,56.78534,689.6355,165.13095
2018-10-01 08:15:00,165.57024,134.60695,238.38809,188.32143,135.41464,190.65257,187.76003,123.41313,344.97018,219.42677,255.74246,309.2687,331.20636,174.3929,501.20056,519.3421,166.8695,107.148926,283.39005,355.72266,165.69147,254.77774,750.6492,304.97223,102.02844,167.57507,304.05032,102.58406,455.95148,374.83624,64.20798,399.93228,137.6368,295.10043,136.35454,129.23976,58.292725,150.08977,287.68488,392.75003,265.63165,351.5537,161.0564,108.488205,94.06236,87.43465,419.97293,240.79178,167.10161,376.86362,273.17294,248.94461,89.8562,308.4649,330.0263,121.44533,258.2588,424.54062,396.35965,453.67535,139.12737,114.27991,86.749435,171.18349,99.3512,280.81384,86.19588,598.3213,85.87123,113.28505,185.2337,106.19307,78.560486,241.99344,855.2673,168.91582,136.4753,98.05527,152.46526,163.89487,456.4143,164.03403,510.18015,107.58624,175.63832,96.696625,241.88596,328.1851,233.67734,200.175,291.08362,493.31384,371.3183,94.3192,199.88638,157.50253,197.44778,249.906,134.18459,95.55014,95.0869,151.502,79.83719,97.766785,244.90181,280.92133,274.2188,285.45996,71.31221,105.03085,203.79167,195.64815,117.02486,240.21173,141.2749,452.26355,272.07315,152.76845,349.00183,247.22334,294.52505,85.31076,329.22433,139.65228,437.41757,62.81723,690.7378,179.11086
2018-10-01 08:20:00,165.97452,134.43558,236.60559,188.05664,133.95737,190.45547,188.82672,124.98593,351.91296,192.25919,274.9925,319.5418,309.4181,166.88863,479.46683,485.8393,168.60066,107.52858,283.09003,356.25998,170.36147,240.75192,751.82446,328.00787,99.158585,168.42014,305.17667,99.70816,455.5251,372.1681,57.544617,246.77586,129.0896,298.64478,137.62206,126.93204,58.988495,151.73207,290.24222,407.3371,286.41882,342.0504,179.31247,113.168015,93.96173,84.32489,419.77615,241.10428,167.20328,389.29788,310.09897,250.6109,81.76573,300.14304,326.85663,123.99252,293.91348,422.72665,416.99817,480.15045,129.44156,75.64975,86.46454,173.81422,105.21446,281.58325,95.83061,598.71436,83.099304,112.21553,184.92696,106.755005,76.185196,240.6977,910.2703,168.62361,136.96463,98.090546,151.4742,164.46835,481.27332,164.35432,498.67047,106.53905,176.42746,92.89955,265.76266,340.55988,220.36508,199.05469,286.5923,493.96533,370.8185,95.86301,200.51456,160.36574,203.11142,245.41661,136.62427,94.37036,94.58212,153.65141,80.24118,97.39641,226.07042,282.0363,274.6545,286.145,77.66942,96.068695,199.80731,195.33627,110.76846,245.41502,140.95662,438.4288,278.2685,150.3239,350.64346,249.60329,295.5541,104.33519,323.61557,141.40355,439.18555,64.8266,687.20715,171.78625
2018-10-01 08:25:00,172.77512,130.60223,218.38165,187.2716,134.23746,191.56346,188.41121,123.31459,347.79916,179.07161,279.35962,299.20776,308.2046,174.57262,480.61353,495.70795,168.58344,111.707306,253.60382,357.60654,161.5916,310.35318,770.1233,326.12097,99.88104,168.19582,305.40887,100.43213,457.50436,374.99185,63.96399,417.25436,148.41211,299.42953,136.697,126.413086,59.147278,151.71574,289.52795,390.17657,288.56647,335.13104,160.20004,109.44832,93.97496,85.65939,423.22012,241.83,161.97646,369.49307,302.27466,249.56487,76.04033,305.0245,328.1784,124.29907,286.3585,380.11343,406.0174,454.55115,122.58714,75.185074,78.3331,170.42456,103.38748,281.4424,95.70303,600.7683,89.785126,111.352844,201.64584,106.83032,80.87395,242.41336,907.37823,184.55228,137.17003,104.747375,155.3612,172.75217,458.29196,163.21338,503.10077,105.694336,176.23051,109.49602,262.86893,327.6545,286.42566,200.6539,295.45798,502.91943,370.61047,95.20543,200.39961,157.25146,196.0745,246.5468,131.94066,95.30757,94.57391,150.18697,79.79083,98.69461,223.98425,282.2992,265.1004,286.2257,64.27493,140.54234,200.81032,187.00145,118.09581,237.16995,127.59689,444.97324,266.6342,152.8328,349.50784,247.00687,304.13608,109.09509,313.57428,139.49298,416.31702,62.641052,687.3442,168.72404
2018-10-01 08:30:00,171.84178,129.51521,234.057,188.70029,136.03024,191.05045,185.68689,125.421036,345.24313,161.59183,265.432,309.5561,309.46054,210.11574,481.28217,493.8818,165.7464,107.70247,284.2601,355.73593,165.40831,249.40405,747.44745,328.72708,99.77588,168.20181,314.79764,100.32674,628.9986,373.8469,64.18497,262.76825,140.55754,297.00717,139.6625,137.39343,59.478577,149.02432,314.78192,416.29507,286.92236,335.5219,161.08679,105.8853,99.69943,86.01367,419.60944,241.17053,164.79141,389.254,265.1876,248.28625,76.36012,309.44495,329.9239,126.93393,250.54837,381.86636,400.16754,452.90533,122.97,75.831085,88.42232,174.7713,99.01375,281.47092,95.972244,598.29724,83.59122,110.79794,182.8712,94.56415,76.526596,241.66374,893.43945,166.66498,136.43033,102.31595,151.1712,164.75659,458.68915,164.563,496.29034,105.151,177.28738,93.198685,224.74353,341.50107,228.57706,199.04683,287.23785,494.9284,371.58957,122.626495,200.42285,151.10233,197.08533,246.38223,135.05533,95.64458,94.355286,152.04231,80.22766,97.61775,208.58287,263.52002,273.1125,291.08252,60.238525,101.59721,200.66428,194.73761,112.243256,247.56584,139.92432,419.0248,271.69754,152.51562,347.908,254.78581,296.23718,86.22873,308.88986,145.21707,418.77222,58.325653,692.8259,165.80923
2018-10-01 08:35:00,153.60854,131.03612,273.8937,189.60437,137.94966,162.93416,188.59418,124.901215,386.73593,169.72188,252.66605,307.92703,310.183,180.86267,479.76767,495.49146,167.003,107.06746,283.61838,358.22717,166.88097,239.54077,748.3334,327.93292,98.751434,163.43892,323.4087,99.300095,457.41043,373.3484,63.828705,211.92627,137.24818,298.453,132.11436,124.446045,58.76233,150.21643,306.17624,416.1853,289.29074,335.74683,160.50279,108.30345,93.82724,86.55783,419.41208,240.79715,166.23062,370.65076,298.72882,249.72011,76.54434,306.7382,331.49118,122.529175,282.93478,380.8988,325.09976,453.62518,123.19055,76.88362,87.17212,172.40527,74.16168,279.60773,95.7919,601.1144,84.986145,111.26572,196.17978,107.173004,79.91034,241.52664,893.04504,179.34456,135.94481,97.04491,152.39282,164.79083,480.08878,164.27502,499.63626,105.60904,176.81303,96.094025,261.71616,363.48416,219.21552,206.87146,293.636,496.0652,372.42453,84.22238,198.90173,144.85608,197.33817,244.77963,136.10165,96.13707,94.777466,148.26321,81.660324,79.14778,224.22678,281.71133,271.75885,285.5079,66.77142,95.29477,199.24197,196.67976,115.832565,235.04362,121.65234,430.29117,273.65115,150.42436,342.16147,255.60706,303.96567,99.619354,317.29123,145.82143,412.24823,53.94211,686.93024,176.14885
2018-10-01 08:40:00,171.00645,129.71683,216.60973,190.1886,147.77095,190.71895,186.0595,125.30176,346.85135,146.63861,259.0935,303.978,311.2775,178.62943,479.34344,494.73315,167.97044,107.52434,279.8578,354.6994,166.06468,254.22849,750.56006,328.4954,96.92517,166.11285,307.31958,97.469986,454.8293,374.38306,61.454254,213.39532,144.10815,304.3624,135.45642,127.14725,59.294067,151.13423,292.78107,392.25455,287.53168,334.8584,160.5283,108.74742,93.20958,86.68692,421.1088,240.89197,166.50307,378.6081,312.57254,253.08308,75.817566,305.3902,331.77863,118.22804,296.30185,382.13675,418.21246,456.93024,122.320435,75.93257,87.30798,171.18181,97.27365,278.00793,95.589935,674.1439,86.58383,109.21034,190.64627,107.69217,77.29726,243.94815,812.35803,174.07256,135.69037,100.668625,152.8576,156.45514,479.27872,163.27242,500.43683,103.59651,176.54408,93.223816,278.33615,323.45587,233.15607,199.10925,288.69507,492.50555,374.3546,95.713745,197.59563,168.97926,197.45114,241.92276,138.4876,96.1445,94.58696,160.29779,83.5943,99.99756,226.75711,283.61615,276.2758,287.0904,68.36319,104.67992,196.70645,196.3681,108.28137,234.11348,140.74347,430.2364,272.56827,152.71233,343.5512,242.72101,302.34528,125.55101,315.595,136.33923,416.0407,70.87146,653.8229,173.74858
2018-10-01 08:45:00,159.79326,133.79886,257.9759,189.11917,133.45963,190.38673,189.75934,124.27284,348.0353,180.79182,272.49832,319.19904,307.13412,165.85506,479.57263,494.1691,177.11679,106.99069,265.697,356.14487,168.07365,231.69374,746.77844,313.19034,98.37685,167.67867,304.64725,98.92474,525.21246,377.13235,46.85504,196.44284,127.525024,300.37952,140.44006,133.15895,58.18405,159.81107,302.66794,386.91016,287.19485,337.86145,160.3536,109.65935,92.606064,87.9312,419.83652,241.9942,161.07654,391.69446,284.0972,248.42569,78.28323,306.8459,327.1595,122.64488,268.8069,425.07526,388.5261,453.10638,125.27232,74.83763,86.8842,171.17012,102.20491,278.31708,95.03447,598.07446,85.59117,110.577835,170.85374,93.33519,80.273544,232.31873,835.1069,155.21558,134.99928,101.46095,153.61526,163.52245,460.39453,164.38373,500.422,104.935486,176.94325,118.30632,296.34335,343.32996,211.76767,198.90247,294.32275,492.82645,371.66745,99.02211,197.84799,162.39313,196.26964,244.1937,126.15776,93.83209,93.206055,154.34528,80.89749,83.25981,266.48483,281.59247,261.2801,288.9048,62.31717,90.2807,198.72195,187.5563,119.35574,240.28256,140.84535,420.0444,275.2334,153.91612,352.05508,259.84955,296.3231,110.08655,329.16678,148.94324,435.5843,66.24942,688.7168,171.80861
2018-10-01 08:50:00,165.0184,129.20671,243.42087,190.88864,149.26477,165.01341,186.46481,120.32538,347.40674,139.64719,273.29675,311.25015,311.69342,189.815,479.89343,495.96143,168.62297,107.41019,278.7813,321.82266,168.44197,242.24445,763.9193,328.32986,97.831924,163.5799,308.01602,98.37866,455.23187,373.64072,62.674194,253.29108,141.91963,303.6391,136.16907,126.535675,58.77661,151.75323,291.9596,403.7437,287.1881,328.36618,160.34003,110.77792,92.68564,85.62543,419.41968,240.94196,165.59146,378.12335,299.47128,252.1913,70.5739,298.4102,323.881,128.44283,283.65167,381.9336,408.24612,474.105,116.0428,75.3806,87.629135,170.32521,108.24785,279.13687,95.778366,598.54956,78.8976,110.70447,183.9477,107.138214,76.74664,242.07439,906.1968,167.69061,136.34421,102.40985,153.91388,162.7534,456.83975,163.62212,500.609,105.05945,175.62558,94.98511,261.02353,327.32852,221.78168,198.6483,287.6539,493.44733,372.7014,93.4594,198.51732,157.555,197.90002,243.34125,125.54016,165.99525,93.74193,149.70743,79.46527,99.91989,238.6275,282.96838,262.52786,288.1283,79.391174,97.022385,197.96542,196.21518,117.93614,235.34302,142.61595,432.9804,275.72205,153.77003,341.9406,243.84756,294.767,95.91356,327.11694,137.16823,431.407,62.854034,678.19604,176.69038
